country,iso3c,region,income,year,gdp_capita,lifeexpectancy,resdevelop_gdp,govtspendeducation_gdp,pubspendhealth_gdp,unemployment,giniindex,literacy_rate,childmortality,mn_yrs_school
Liberia,LBR,Sub-Saharan Africa,Low income,1972,1682.86308762163,40.522,NA,NA,NA,NA,NA,NA,275.5,1.304
Liberia,LBR,Sub-Saharan Africa,Low income,1973,1600.41427460179,41.217,NA,NA,NA,NA,NA,NA,271.1,1.376
Liberia,LBR,Sub-Saharan Africa,Low income,1974,1630.06136539082,41.943,NA,NA,NA,NA,NA,NA,266.3,1.448
Liberia,LBR,Sub-Saharan Africa,Low income,1975,1528.91976268549,42.686,NA,NA,NA,NA,NA,NA,261.5,1.52
Liberia,LBR,Sub-Saharan Africa,Low income,1976,1564.58796144923,43.431,NA,NA,NA,NA,NA,NA,257.2,1.6
Liberia,LBR,Sub-Saharan Africa,Low income,1977,1544.91510032121,44.156,NA,NA,NA,NA,NA,NA,253.3,1.68
Liberia,LBR,Sub-Saharan Africa,Low income,1978,1572.90929984243,44.838,NA,6.99484014511108,NA,NA,NA,NA,249.3,1.76
Liberia,LBR,Sub-Saharan Africa,Low income,1979,1574.80631125003,45.458,NA,NA,NA,NA,NA,NA,245.9,1.8399999999999999
Liberia,LBR,Sub-Saharan Africa,Low income,1980,1461.13117906694,45.996,NA,6.25905990600586,NA,NA,NA,NA,242.5,1.92
Liberia,LBR,Sub-Saharan Africa,Low income,1981,1379.40261980175,46.435,NA,NA,NA,NA,NA,NA,239.7,2.008
Liberia,LBR,Sub-Saharan Africa,Low income,1982,1296.56604126479,46.778,NA,NA,NA,NA,NA,NA,237.4,2.096
Liberia,LBR,Sub-Saharan Africa,Low income,1983,1228.98995475447,47.032,NA,NA,NA,NA,NA,NA,236.2,2.1839999999999997
Liberia,LBR,Sub-Saharan Africa,Low income,1984,1171.78765547477,47.206,NA,NA,NA,NA,NA,32.1067695617676,236.1,2.272
Liberia,LBR,Sub-Saharan Africa,Low income,1985,1144.17104237243,47.298,NA,NA,NA,NA,NA,NA,237.7,2.36
Liberia,LBR,Sub-Saharan Africa,Low income,1986,1120.22467430047,47.309,NA,NA,NA,NA,NA,NA,241,2.4459999999999997
Liberia,LBR,Sub-Saharan Africa,Low income,1987,1114.47606683995,47.26,NA,NA,NA,NA,NA,NA,245.6,2.532
Liberia,LBR,Sub-Saharan Africa,Low income,1988,1104.79599190913,47.189,NA,NA,NA,NA,NA,NA,251.1,2.618
Liberia,LBR,Sub-Saharan Africa,Low income,1989,822.921638373248,47.138,NA,NA,NA,NA,NA,NA,256.3,2.704
Liberia,LBR,Sub-Saharan Africa,Low income,1990,409.566918129436,47.183,NA,NA,NA,NA,NA,NA,260.5,2.79
Liberia,LBR,Sub-Saharan Africa,Low income,1991,357.608220906323,47.406,NA,NA,NA,5.64200019836426,NA,NA,262.3,2.87
Liberia,LBR,Sub-Saharan Africa,Low income,1992,236.446997830677,47.839,NA,NA,NA,5.67899990081787,NA,NA,261.4,2.95
Liberia,LBR,Sub-Saharan Africa,Low income,1993,160.258822047815,48.475,NA,NA,NA,5.69999980926514,NA,NA,257.7,3.03
Liberia,LBR,Sub-Saharan Africa,Low income,1994,124.59557706295,49.283,NA,NA,NA,5.70900011062622,NA,NA,251.5,3.11
Liberia,LBR,Sub-Saharan Africa,Low income,1995,115.794135586347,50.163,NA,NA,0,5.68800020217896,NA,NA,243.2,3.19
Liberia,LBR,Sub-Saharan Africa,Low income,1996,122.856110468139,50.984,NA,NA,0,5.65199995040894,NA,NA,233.6,3.26
Liberia,LBR,Sub-Saharan Africa,Low income,1997,235.451340671043,51.641,NA,NA,0,5.56199979782104,NA,NA,222.8,3.33
Liberia,LBR,Sub-Saharan Africa,Low income,1998,283.431706361217,52.082,NA,NA,1.460263324,5.57399988174438,NA,NA,211,3.4
Liberia,LBR,Sub-Saharan Africa,Low income,1999,321.904554323715,52.314,NA,NA,1.5730205062,5.58099985122681,NA,NA,198.7,3.47
Liberia,LBR,Sub-Saharan Africa,Low income,2000,392.490207474937,52.423,NA,NA,1.4487562469,5.55200004577637,NA,NA,186.1,3.54
Liberia,LBR,Sub-Saharan Africa,Low income,2001,389.548437855619,52.543,NA,NA,1.6471513564,5.59200000762939,NA,NA,173.4,3.612
Liberia,LBR,Sub-Saharan Africa,Low income,2002,394.739885375532,52.814,NA,NA,1.0908137994,5.59000015258789,NA,NA,161,3.684
Liberia,LBR,Sub-Saharan Africa,Low income,2003,271.022142025795,53.323,NA,NA,1.1896087546,5.66499996185303,NA,NA,149.1,3.756
Liberia,LBR,Sub-Saharan Africa,Low income,2004,272.855156742636,54.084,NA,NA,2.4143400897,5.61700010299683,NA,NA,138,3.828
Liberia,LBR,Sub-Saharan Africa,Low income,2005,279.796234287132,55.052,NA,NA,1.5534597956,5.61399984359741,NA,NA,128.3,3.9
Liberia,LBR,Sub-Saharan Africa,Low income,2006,292.037742262349,56.136,NA,NA,2.0043904628,5.60900020599365,NA,NA,119.9,3.95
Liberia,LBR,Sub-Saharan Africa,Low income,2007,307.39961859516,57.207,NA,NA,2.7681031417,5.59999990463257,36.5,42.9410781860352,113,4
Liberia,LBR,Sub-Saharan Africa,Low income,2008,315.876086306823,58.167,NA,3.16142010688782,3.8991975628,4.76000022888184,NA,NA,107.1,4.05
Liberia,LBR,Sub-Saharan Africa,Low income,2009,319.655736409264,58.977,NA,NA,4.3819345164,3.91899991035461,NA,NA,102.1,4.1000000000000005
Liberia,LBR,Sub-Saharan Africa,Low income,2010,327.420509735634,59.631,NA,NA,3.1210242637,2.26999998092651,NA,NA,97.5,4.15
Liberia,LBR,Sub-Saharan Africa,Low income,2011,343.646400315538,60.155,NA,NA,6.1549438639,2.26399993896484,NA,NA,93.4,4.282
Liberia,LBR,Sub-Saharan Africa,Low income,2012,361.232507392421,60.615,NA,2.75756001472473,NA,2.2590000629425,NA,NA,89.7,4.414
Liberia,LBR,Sub-Saharan Africa,Low income,2013,383.079439650093,61.066,NA,NA,NA,2.25500011444092,NA,NA,86.3,4.546
Liberia,LBR,Sub-Saharan Africa,Low income,2014,376.588857333968,61.527,NA,NA,NA,2.27300000190735,33.2,NA,83,4.678
Liberia,LBR,Sub-Saharan Africa,Low income,2015,367.475978462181,62.007,NA,NA,NA,2.2720000743866,NA,NA,80.1,4.81
Liberia,LBR,Sub-Saharan Africa,Low income,2016,352.646078449267,62.505,NA,NA,NA,2.33800005912781,NA,NA,77.4,NA
Libya,LBY,Middle East & North Africa,Upper middle income,1999,8782.82624669327,70.352,NA,NA,1.8212037626,19.6229991912842,NA,NA,28.9,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2000,8967.24745280595,70.473,NA,NA,1.877093614,19.806999206543,NA,NA,28.1,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2001,8671.83645416692,70.616,NA,NA,2.5560281668,19.3139991760254,NA,NA,27.3,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2002,8453.58471619258,70.783,NA,NA,3.1419636902,19.2910003662109,NA,NA,26.4,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2003,9403.45364734458,70.97,NA,NA,2.3270591476,20.3299999237061,NA,NA,25.5,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2004,9670.08454821137,71.17,NA,NA,1.9683545625,19.5170001983643,NA,NA,24.4,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2005,10653.7843994307,71.362,NA,NA,1.5613648325,19.9930000305176,NA,NA,23.1,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2006,11175.1298703495,71.521,NA,NA,1.4442162645,19.4309997558594,NA,NA,21.7,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2007,11707.9853966875,71.629,NA,NA,1.449362869,19.2950000762939,NA,NA,20.2,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2008,11856.0205416973,71.681,NA,NA,1.3557692658,18.871000289917,NA,NA,18.8,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2009,11631.7190077153,71.679,NA,NA,2.1571602084,18.2830009460449,NA,NA,17.6,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2010,12120.5621692062,71.643,NA,NA,2.1113045858,18.6159992218018,NA,NA,16.6,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2011,4578.5318147555,71.598,NA,NA,3.02,15.7930002212524,NA,NA,17.6,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2012,10208.6746093065,71.574,NA,NA,NA,19.0300006866455,NA,NA,15,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2013,8823.55195287948,71.592,NA,NA,NA,18.7409992218018,NA,NA,14.4,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2014,6697.1032785127,71.659,NA,NA,NA,18.488000869751,NA,NA,13.8,NA
Libya,LBY,Middle East & North Africa,Upper middle income,2015,6073.40620029268,71.776,NA,NA,NA,18.3570003509521,NA,NA,13.3,7.89
Libya,LBY,Middle East & North Africa,Upper middle income,2016,5848.93736052847,71.934,NA,NA,NA,18.4230003356934,NA,NA,12.8,NA
Liechtenstein,LIE,Europe & Central Asia,High income,2010,141165.082856705,81.8414634146342,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,LTU,Europe & Central Asia,High income,1995,5322.41952544427,69.0063414634147,NA,4.76492023468018,NA,17.5400009155273,NA,NA,15,11.28
Lithuania,LTU,Europe & Central Asia,High income,1996,5639.23688820173,70.1080487804878,0.49155,4.84371995925903,NA,16.3999996185303,NA,NA,13.3,11.356
Lithuania,LTU,Europe & Central Asia,High income,1997,6152.13698762214,70.9090243902439,0.53658,5.44955015182495,NA,14.1300001144409,NA,NA,12.3,11.432
Lithuania,LTU,Europe & Central Asia,High income,1998,6659.5980950334,71.219512195122,0.54377,6.1160101890564,NA,13.710000038147,NA,NA,11.7,11.508
Lithuania,LTU,Europe & Central Asia,High income,1999,6630.9145655744,71.5707317073171,0.502,NA,NA,13.3900003433228,NA,NA,11.2,11.584
Lithuania,LTU,Europe & Central Asia,High income,2000,6933.58786910926,72.0195121951219,0.5848,NA,NA,15.9300003051758,NA,NA,10.7,11.66
Lithuania,LTU,Europe & Central Asia,High income,2001,7447.07745294769,71.6585365853659,0.66679,5.84038019180298,NA,16.8400001525879,NA,99.645751953125,10.3,11.726
Lithuania,LTU,Europe & Central Asia,High income,2002,8014.63690893918,71.7609756097561,0.6567,5.79253005981445,NA,13.0100002288818,NA,NA,9.9,11.792
Lithuania,LTU,Europe & Central Asia,High income,2003,8931.51953507369,72.0609756097561,0.66339,5.10851001739502,NA,12.8699998855591,NA,NA,9.5,11.858
Lithuania,LTU,Europe & Central Asia,High income,2004,9624.01373328868,71.9609756097561,0.75066,5.16915988922119,NA,10.6800003051758,37,NA,9.3,11.924
Lithuania,LTU,Europe & Central Asia,High income,2005,10537.9103730548,71.2536585365854,0.74741,4.87318992614746,NA,8.31999969482422,35.3,NA,9,11.99
Lithuania,LTU,Europe & Central Asia,High income,2006,11500.5291506331,71.0560975609756,0.79119,4.82054996490479,NA,5.78000020980835,34.4,NA,8.7,12.032
Lithuania,LTU,Europe & Central Asia,High income,2007,12928.2599422279,70.9,0.80093,4.5905499458313,NA,4.25,34.8,NA,8.1,12.074
Lithuania,LTU,Europe & Central Asia,High income,2008,13405.1882370579,71.8121951219512,0.78844,4.83453989028931,NA,5.82999992370605,35.7,NA,7.4,12.116
Lithuania,LTU,Europe & Central Asia,High income,2009,11546.8222513116,72.9146341463415,0.82967,5.57741022109985,NA,13.789999961853,37.2,NA,6.7,12.158
Lithuania,LTU,Europe & Central Asia,High income,2010,11984.8685698823,73.2682926829268,0.78348,5.29902982711792,NA,17.8099994659424,33.6,NA,6,12.2
Lithuania,LTU,Europe & Central Asia,High income,2011,12999.4267391649,73.5634146341464,0.90425,5.12026977539063,NA,15.3900003433228,32.5,99.8155975341797,5.5,12.298
Lithuania,LTU,Europe & Central Asia,High income,2012,13679.1490041819,73.8634146341464,0.89506,4.76686000823975,NA,13.3599996566772,35.1,NA,5.2,12.395999999999999
Lithuania,LTU,Europe & Central Asia,High income,2013,14301.7297553804,73.9146341463415,0.95081,4.60726022720337,NA,11.7700004577637,35.3,NA,5,12.494
Lithuania,LTU,Europe & Central Asia,High income,2014,14935.5350183879,74.5170731707317,1.03398,4.48550987243652,NA,10.6999998092651,37.7,NA,5,12.591999999999999
Lithuania,LTU,Europe & Central Asia,High income,2015,15383.4626350521,74.3219512195122,1.04246,NA,NA,9.11999988555908,37.4,NA,5,12.69
Lithuania,LTU,Europe & Central Asia,High income,2016,15945.5234844081,74.3219512195122,NA,NA,NA,7.8600001335144,NA,NA,4.7,NA
Luxembourg,LUX,Europe & Central Asia,High income,1960,27085.591034599,68.4463902439024,NA,NA,NA,NA,NA,NA,NA,8.43
Luxembourg,LUX,Europe & Central Asia,High income,1961,27867.7813926413,68.7377317073171,NA,NA,NA,NA,NA,NA,NA,8.488
Luxembourg,LUX,Europe & Central Asia,High income,1962,27902.5261750005,68.9981219512195,NA,NA,NA,NA,NA,NA,NA,8.546
Luxembourg,LUX,Europe & Central Asia,High income,1963,28563.7962994926,69.2230731707317,NA,NA,NA,NA,NA,NA,NA,8.604000000000001
Luxembourg,LUX,Europe & Central Asia,High income,1964,30467.4525053972,69.4110487804878,NA,NA,NA,NA,NA,NA,30.2,8.662
Luxembourg,LUX,Europe & Central Asia,High income,1965,29901.4154996991,69.5610243902439,NA,NA,NA,NA,NA,NA,28.7,8.72
Luxembourg,LUX,Europe & Central Asia,High income,1966,30015.244266117,69.6744634146341,NA,NA,NA,NA,NA,NA,27.3,8.784
Luxembourg,LUX,Europe & Central Asia,High income,1967,29981.5239513973,69.7613414634146,NA,NA,NA,NA,NA,NA,26,8.848
Luxembourg,LUX,Europe & Central Asia,High income,1968,31156.3929231969,69.8351463414634,NA,NA,NA,NA,NA,NA,24.7,8.911999999999999
Luxembourg,LUX,Europe & Central Asia,High income,1969,34096.0649150147,69.9048536585366,NA,NA,NA,NA,NA,NA,23.5,8.975999999999999
Luxembourg,LUX,Europe & Central Asia,High income,1970,35457.2357263496,69.9834634146341,NA,2.22194004058838,NA,NA,NA,NA,22.3,9.04
Luxembourg,LUX,Europe & Central Asia,High income,1971,36057.4545649601,70.0814390243902,NA,2.7578399181366,NA,NA,NA,NA,21.1,9.113999999999999
Luxembourg,LUX,Europe & Central Asia,High income,1972,37973.1601384384,70.2053170731707,NA,2.64748001098633,NA,NA,NA,NA,19.9,9.187999999999999
Luxembourg,LUX,Europe & Central Asia,High income,1973,40677.8999706537,70.3581707317073,NA,2.71658992767334,NA,NA,NA,NA,18.7,9.262
Luxembourg,LUX,Europe & Central Asia,High income,1974,41842.2230973305,70.5425609756098,NA,NA,NA,NA,NA,NA,17.6,9.336
Luxembourg,LUX,Europe & Central Asia,High income,1975,38667.8731800886,70.7576097560976,NA,3.30646991729736,NA,NA,NA,NA,16.7,9.41
Luxembourg,LUX,Europe & Central Asia,High income,1976,39452.0962191387,70.998512195122,NA,3.49154996871948,NA,NA,NA,NA,15.8,9.486
Luxembourg,LUX,Europe & Central Asia,High income,1977,40001.8770952766,71.2562926829268,NA,3.56803011894226,NA,NA,NA,NA,15.1,9.562
Luxembourg,LUX,Europe & Central Asia,High income,1978,41557.3052955045,71.5224634146342,NA,4.19157981872559,NA,NA,NA,NA,14.5,9.638
Luxembourg,LUX,Europe & Central Asia,High income,1979,42432.5617878677,71.7944634146342,NA,4.25287008285522,NA,NA,NA,NA,13.9,9.713999999999999
Luxembourg,LUX,Europe & Central Asia,High income,1980,42637.318543117,72.0726097560976,NA,4.39701986312866,NA,NA,NA,NA,13.5,9.79
Luxembourg,LUX,Europe & Central Asia,High income,1981,42277.6013648631,72.3576829268293,NA,4.52835988998413,NA,NA,NA,NA,13,9.86
Luxembourg,LUX,Europe & Central Asia,High income,1982,42720.7950511756,72.6534634146341,NA,5.09598016738892,NA,NA,NA,NA,12.6,9.93
Luxembourg,LUX,Europe & Central Asia,High income,1983,43986.0798933195,72.9588780487805,NA,3.20664000511169,NA,NA,NA,NA,12.2,10
Luxembourg,LUX,Europe & Central Asia,High income,1984,46659.4879243767,73.2719268292683,NA,NA,NA,NA,NA,NA,11.7,10.07
Luxembourg,LUX,Europe & Central Asia,High income,1985,47869.4833743858,73.585756097561,NA,NA,NA,NA,NA,NA,11.2,10.14
Luxembourg,LUX,Europe & Central Asia,High income,1986,52413.0507542691,73.8946097560976,NA,3.66076993942261,NA,NA,NA,NA,10.7,10.214
Luxembourg,LUX,Europe & Central Asia,High income,1987,54131.9196013879,74.193756097561,NA,3.94400000572205,NA,NA,NA,NA,10.2,10.288
Luxembourg,LUX,Europe & Central Asia,High income,1988,58288.7672145164,74.4803414634146,NA,3.87762999534607,NA,NA,NA,NA,9.7,10.362
Luxembourg,LUX,Europe & Central Asia,High income,1989,63380.4728401178,74.7524146341463,NA,3.74053001403809,NA,NA,NA,NA,9.2,10.436
Luxembourg,LUX,Europe & Central Asia,High income,1990,65921.9101702064,75.0104146341463,NA,NA,NA,NA,NA,NA,8.7,10.51
Luxembourg,LUX,Europe & Central Asia,High income,1991,70667.2383696508,75.4634146341463,NA,NA,NA,1.48000001907349,NA,NA,8.2,10.576
Luxembourg,LUX,Europe & Central Asia,High income,1992,71003.6691215862,75.7707317073171,NA,NA,NA,2.02999997138977,NA,NA,7.7,10.642
Luxembourg,LUX,Europe & Central Asia,High income,1993,72999.737639745,75.7121951219512,NA,NA,NA,2.32999992370605,NA,NA,7.2,10.708
Luxembourg,LUX,Europe & Central Asia,High income,1994,74763.8711649339,76.3707317073171,NA,NA,NA,3.48000001907349,NA,NA,6.8,10.774
Luxembourg,LUX,Europe & Central Asia,High income,1995,74776.8054689525,76.5121951219512,NA,3.53449010848999,NA,2.92000007629395,NA,NA,6.4,10.84
Luxembourg,LUX,Europe & Central Asia,High income,1996,74790.0675957683,76.519512195122,NA,3.33611011505127,NA,3.28999996185303,NA,NA,6,10.902
Luxembourg,LUX,Europe & Central Asia,High income,1997,78075.5305619111,76.880487804878,NA,NA,NA,2.52999997138977,NA,NA,5.6,10.964
Luxembourg,LUX,Europe & Central Asia,High income,1998,81771.4409779514,77.0170731707317,NA,NA,NA,2.75999999046326,NA,NA,5.3,11.026
Luxembourg,LUX,Europe & Central Asia,High income,1999,87516.4451246197,77.7707317073171,NA,NA,NA,2.39000010490417,NA,NA,5,11.088000000000001
Luxembourg,LUX,Europe & Central Asia,High income,2000,93462.9248464056,77.8731707317073,1.59038,NA,NA,2.34999990463257,NA,NA,4.8,11.15
Luxembourg,LUX,Europe & Central Asia,High income,2001,94695.3392381768,77.8243902439025,NA,3.55579996109009,NA,1.79999995231628,NA,NA,4.5,11.21
Luxembourg,LUX,Europe & Central Asia,High income,2002,97287.5972796708,77.9658536585366,NA,NA,NA,2.61999988555908,NA,NA,4.2,11.27
Luxembourg,LUX,Europe & Central Asia,High income,2003,97678.4605355307,77.7268292682927,1.64546,NA,NA,3.6800000667572,30.2,NA,4,11.33
Luxembourg,LUX,Europe & Central Asia,High income,2004,99778.4687902506,79.1219512195122,1.61855,NA,NA,5.1100001335144,30.2,NA,3.8,11.389999999999999
Luxembourg,LUX,Europe & Central Asia,High income,2005,101380.774586459,79.4317073170732,1.58744,NA,NA,4.48999977111816,30.8,NA,3.6,11.45
Luxembourg,LUX,Europe & Central Asia,High income,2006,104943.440343903,79.2878048780488,1.68666,NA,NA,4.73000001907349,30.9,NA,3.4,11.514
Luxembourg,LUX,Europe & Central Asia,High income,2007,111968.349480982,79.3829268292683,1.60909,NA,NA,4.07000017166138,31.1,NA,3.3,11.578
Luxembourg,LUX,Europe & Central Asia,High income,2008,108577.352288198,80.5390243902439,1.64367,NA,NA,5.05999994277954,32.6,NA,3.1,11.642
Luxembourg,LUX,Europe & Central Asia,High income,2009,101939.613397919,80.6365853658537,1.71026,NA,NA,5.11999988555908,31.2,NA,3,11.706
Luxembourg,LUX,Europe & Central Asia,High income,2010,104965.306078267,80.6317073170732,1.52737,NA,NA,4.3600001335144,30.5,NA,3,11.77
Luxembourg,LUX,Europe & Central Asia,High income,2011,105264.748445355,80.9878048780488,1.49526,NA,NA,4.90000009536743,32.1,NA,2.9,11.927999999999999
Luxembourg,LUX,Europe & Central Asia,High income,2012,102404.611908171,81.3926829268293,1.28839,4.09041023254395,NA,5.1399998664856,34.3,NA,2.8,12.086
Luxembourg,LUX,Europe & Central Asia,High income,2013,103721.747011941,81.8,1.3015,NA,NA,5.84999990463257,32,NA,2.8,12.244
Luxembourg,LUX,Europe & Central Asia,High income,2014,107152.908941893,82.2292682926829,1.288,3.99439001083374,NA,5.84999990463257,31.2,NA,2.7,12.402000000000001
Luxembourg,LUX,Europe & Central Asia,High income,2015,107648.608007826,82.2926829268293,1.28773,NA,NA,6.67000007629395,33.8,NA,2.7,12.56
Luxembourg,LUX,Europe & Central Asia,High income,2016,108600.934880422,82.2926829268293,NA,NA,NA,6.28999996185303,NA,NA,2.6,NA
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1990,3853.92191296705,71.152,NA,NA,NA,NA,NA,NA,36.7,7.27
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1991,3621.4134853042,71.331,NA,NA,NA,35.701000213623,NA,NA,35,7.39
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1992,3391.56046004572,71.502,NA,4.97910976409912,NA,35.673999786377,NA,NA,33.4,7.51
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1993,3145.56068984773,71.68,NA,4.87072992324829,NA,35.8349990844727,NA,NA,30.9,7.63
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1994,3093.88209795061,71.871,NA,4.76097011566162,NA,36.0279998779297,NA,94.0587463378906,27.8,7.75
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1995,3057.0042264058,72.08,NA,4.49269008636475,NA,35.814998626709,NA,NA,24.6,7.87
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1996,3083.60699032172,72.309,NA,4.52622985839844,NA,36.2120018005371,NA,NA,21.8,7.98
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1997,3112.12313364961,72.55,0.37777,NA,NA,36,NA,NA,19.6,8.09
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1998,3197.35323921619,72.795,0.42955,NA,NA,34.5,NA,NA,18,8.2
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,1999,3315.75660792143,73.038,0.34512,NA,NA,32.4000015258789,NA,NA,16.9,8.31
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2000,3448.83445241989,73.267,0.41828,NA,NA,32.2000007629395,NA,NA,16,8.42
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2001,3329.92082620229,73.47,0.29355,NA,NA,30.5200004577637,NA,NA,15.2,8.516
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2002,3369.63204806621,73.642,0.24422,3.30014991760254,NA,31.9400005340576,NA,96.1289291381836,14.6,8.612
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2003,3436.96760478547,73.782,0.2104,NA,NA,36.689998626709,NA,NA,14.2,8.708
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2004,3591.29332643128,73.893,0.2322,NA,NA,37.1599998474121,NA,NA,14,8.804
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2005,3755.0365918725,73.986,0.22858,NA,NA,37.25,NA,NA,13.7,8.9
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2006,3942.43613357929,74.077,0.19364,NA,NA,36.0299987792969,NA,NA,13.1,9
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2007,4192.9484874595,74.18,0.17088,NA,NA,34.9300003051758,NA,NA,12.3,9.1
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2008,4418.26742857375,74.305,0.22352,NA,NA,33.7599983215332,NA,NA,11.5,9.200000000000001
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2009,4398.77380483572,74.457,0.19661,NA,NA,32.1800003051758,42.8,NA,10.9,9.3
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2010,4542.90410449183,74.632,0.21649,NA,NA,32.0200004577637,40.2,NA,10.4,9.4
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2011,4645.51500231041,74.824,0.22284,NA,NA,31.3799991607666,40.1,NA,10.3,9.506
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2012,4620.63731658815,75.019,0.32655,NA,NA,31.0200004577637,38.5,NA,10.4,9.612
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2013,4751.90141063734,75.207,0.43884,NA,NA,29,36.9,NA,10.8,9.718
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2014,4920.21606259193,75.384,0.51806,NA,NA,28.0300006866455,35.6,NA,11.4,9.824
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2015,5104.77738844088,75.549,0.44329,NA,NA,26.0699996948242,NA,NA,12.2,9.93
"Macedonia, FYR",MKD,Europe & Central Asia,Upper middle income,2016,5249.22382597843,75.703,NA,NA,NA,23.7199993133545,NA,NA,13,NA
Madagascar,MDG,Sub-Saharan Africa,Low income,1960,716.081771159348,39.962,NA,NA,NA,NA,NA,NA,NA,1.53
Madagascar,MDG,Sub-Saharan Africa,Low income,1961,713.377382784594,40.444,NA,NA,NA,NA,NA,NA,NA,1.584
Madagascar,MDG,Sub-Saharan Africa,Low income,1962,712.004056481812,40.924,NA,NA,NA,NA,NA,NA,NA,1.6380000000000001
Madagascar,MDG,Sub-Saharan Africa,Low income,1963,688.181696449386,41.401,NA,NA,NA,NA,NA,NA,NA,1.692
Madagascar,MDG,Sub-Saharan Africa,Low income,1964,697.791665601797,41.876,NA,NA,NA,NA,NA,NA,NA,1.746
Madagascar,MDG,Sub-Saharan Africa,Low income,1965,677.29122419196494,42.351,NA,NA,NA,NA,NA,NA,NA,1.8
Madagascar,MDG,Sub-Saharan Africa,Low income,1966,673.827468059623,42.828,NA,NA,NA,NA,NA,NA,NA,1.874
Madagascar,MDG,Sub-Saharan Africa,Low income,1967,692.941343363655,43.31,NA,NA,NA,NA,NA,NA,NA,1.948
Madagascar,MDG,Sub-Saharan Africa,Low income,1968,721.151433268645,43.796,NA,NA,NA,NA,NA,NA,147.5,2.022
Madagascar,MDG,Sub-Saharan Africa,Low income,1969,728.421870931534,44.283,NA,NA,NA,NA,NA,NA,149.1,2.096
Madagascar,MDG,Sub-Saharan Africa,Low income,1970,746.521973479786,44.771,NA,NA,NA,NA,NA,NA,150.6,2.17
Madagascar,MDG,Sub-Saharan Africa,Low income,1971,755.012720330563,45.257,NA,NA,NA,NA,NA,NA,152.5,2.242
Madagascar,MDG,Sub-Saharan Africa,Low income,1972,725.148376944682,45.735,NA,3.21737003326416,NA,NA,NA,NA,154.7,2.314
Madagascar,MDG,Sub-Saharan Africa,Low income,1973,686.782162654076,46.203,NA,2.71114993095398,NA,NA,NA,NA,157.2,2.3859999999999997
Madagascar,MDG,Sub-Saharan Africa,Low income,1974,681.190405580626,46.656,NA,2.67375993728638,NA,NA,NA,NA,159.9,2.4579999999999997
Madagascar,MDG,Sub-Saharan Africa,Low income,1975,670.571833889645,47.094,NA,2.51668000221252,NA,NA,NA,NA,162.7,2.53
Madagascar,MDG,Sub-Saharan Africa,Low income,1976,631.81266235018,47.517,NA,3.25500988960266,NA,NA,NA,NA,165.2,2.61
Madagascar,MDG,Sub-Saharan Africa,Low income,1977,628.57777851215894,47.926,NA,5.05394983291626,NA,NA,NA,NA,167.6,2.69
